split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
7,Botswana,cae,assemble,20,random_forest,0.9124803767660911,0.9188715686794866,0.9124803767660911,0.9117084379030773,experiment_20250525_011838
8,Botswana,cae,assemble,20,random_forest,0.9211145996860283,0.9259104727821225,0.9211145996860283,0.9200883267680126,experiment_20250525_011838
9,Botswana,cae,assemble,20,random_forest,0.8956043956043956,0.8979525640639373,0.8956043956043956,0.8926400178948094,experiment_20250525_011838
0,Botswana,cae,assemble,5,logistic_regression,0.8571428571428571,0.9048257738478807,0.8571428571428571,0.8406569742740854,experiment_20250523_235924
1,Botswana,cae,assemble,5,logistic_regression,0.8834379905808477,0.9033072913726322,0.8834379905808477,0.8812016089253267,experiment_20250523_235924
2,Botswana,cae,assemble,5,logistic_regression,0.8233908948194663,0.8792772933443732,0.8233908948194663,0.7993594217021277,experiment_20250523_235924
3,Botswana,cae,assemble,5,logistic_regression,0.8685243328100472,0.9076091682466785,0.8685243328100472,0.8504500390647821,experiment_20250523_235924
4,Botswana,cae,assemble,5,logistic_regression,0.8516483516483516,0.8836736866909678,0.8516483516483516,0.8256887648097703,experiment_20250523_235924
5,Botswana,cae,assemble,5,logistic_regression,0.8936420722135008,0.9189424494172826,0.8936420722135008,0.8886015731300934,experiment_20250523_235924
6,Botswana,cae,assemble,5,logistic_regression,0.8563579277864992,0.900230229526932,0.8563579277864992,0.8380781035729508,experiment_20250523_235924
7,Botswana,cae,assemble,5,logistic_regression,0.869309262166405,0.9078275808107085,0.869309262166405,0.8579385682125208,experiment_20250523_235924
8,Botswana,cae,assemble,5,logistic_regression,0.8606750392464678,0.8971969734914453,0.8606750392464678,0.8414498311642358,experiment_20250523_235924
9,Botswana,cae,assemble,5,logistic_regression,0.8394819466248038,0.8877934171183884,0.8394819466248038,0.8070713778400348,experiment_20250523_235924
0,Botswana,cae,assemble,5,neural_network,0.8390894819466248,0.894114038005462,0.8390894819466248,0.8219361818949482,experiment_20250524_000503
1,Botswana,cae,assemble,5,neural_network,0.8575353218210361,0.8932268063464526,0.8575353218210361,0.8559240303499602,experiment_20250524_000503
2,Botswana,cae,assemble,5,neural_network,0.8131868131868132,0.8672918219365114,0.8131868131868132,0.7841148096761108,experiment_20250524_000503
3,Botswana,cae,assemble,5,neural_network,0.8453689167974883,0.8824273788858361,0.8453689167974883,0.8144650429087249,experiment_20250524_000503
4,Botswana,cae,assemble,5,neural_network,0.858712715855573,0.897074252786522,0.858712715855573,0.8435946678523978,experiment_20250524_000503
5,Botswana,cae,assemble,5,neural_network,0.8838304552590267,0.9059635941618909,0.8838304552590267,0.8774220817973757,experiment_20250524_000503
6,Botswana,cae,assemble,5,neural_network,0.8453689167974883,0.8915446615233834,0.8453689167974883,0.8266311545982173,experiment_20250524_000503
7,Botswana,cae,assemble,5,neural_network,0.858712715855573,0.9033279211738654,0.858712715855573,0.847855569661575,experiment_20250524_000503
8,Botswana,cae,assemble,5,neural_network,0.7798273155416012,0.8391974409759024,0.7798273155416012,0.7461572893161473,experiment_20250524_000503
9,Botswana,cae,assemble,5,neural_network,0.8308477237048666,0.8382796789367647,0.8308477237048666,0.7962627990182501,experiment_20250524_000503
0,Botswana,cae,assemble,5,random_forest,0.8363422291993721,0.9028766010109868,0.8363422291993721,0.8096873945558057,experiment_20250524_000048
1,Botswana,cae,assemble,5,random_forest,0.8622448979591837,0.9108830464817131,0.8622448979591837,0.860471908741266,experiment_20250524_000048
2,Botswana,cae,assemble,5,random_forest,0.7990580847723705,0.8864891962975446,0.7990580847723705,0.7552174995339972,experiment_20250524_000048
3,Botswana,cae,assemble,5,random_forest,0.8316326530612245,0.8857257556702359,0.8316326530612245,0.7883623640563282,experiment_20250524_000048
4,Botswana,cae,assemble,5,random_forest,0.8512558869701727,0.9187114374323364,0.8512558869701727,0.8203273569994392,experiment_20250524_000048
5,Botswana,cae,assemble,5,random_forest,0.8861852433281004,0.9162417401035495,0.8861852433281004,0.8783875357407416,experiment_20250524_000048
6,Botswana,cae,assemble,5,random_forest,0.8355572998430141,0.902239933848176,0.8355572998430141,0.7998636263521508,experiment_20250524_000048
7,Botswana,cae,assemble,5,random_forest,0.8547880690737834,0.9084138358808225,0.8547880690737834,0.8407179069616725,experiment_20250524_000048
8,Botswana,cae,assemble,5,random_forest,0.8434065934065934,0.8912014254017829,0.8434065934065934,0.8098984077867276,experiment_20250524_000048
9,Botswana,cae,assemble,5,random_forest,0.8190737833594977,0.8167414350027491,0.8190737833594977,0.769429414824736,experiment_20250524_000048
0,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9368131868131868,0.941646672426443,0.9368131868131868,0.9355041557368319,experiment_20250404_235112
1,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9423076923076923,0.9452787651226697,0.9423076923076923,0.9408954824669432,experiment_20250404_235112
2,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9144427001569859,0.9219246553355175,0.9144427001569859,0.9118795883075899,experiment_20250404_235112
3,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9525117739403454,0.9549814542201904,0.9525117739403454,0.9520692399892384,experiment_20250404_235112
4,Botswana,cae,co_training,10,logistic_regression-logistic_regression,0.9544740973312402,0.9595379260238797,0.9544740973312402,0.954380177428444,experiment_20250404_235112
